#id	name	fed	sex	birthyear	max_rating	month
14102340	Mikhaletz, Lubomir	UKR	M	1974	2417	2017-06
14144352	Mikhalsky, Vladimir	UKR	M	1986	2295	2019-07
922994	Milojevic, Dusan	SRB	M	1964	2287	2017-10
924423	Milovanovic, Slavko R	SRB	M	1961	2217	2015-07
13300040	Minasian, Artashes	ARM	M	1967	2495	2017-06
13303783	Minasyan, Arnold	ARM	M	1987	2249	2020-03
14102595	Miroshnichenko, Evgenij	UKR	M	1978	2616	2015-12
4127927	Mitrofanov, Alexander	RUS	M	1980	2272	2015-11
4120337	Mjakonkikh, Dmitry	RUS	M	1963	2236	2015-11
10600329	Moh. Abdel, Zaher	EGY	M	1959	2270	2015-07
24129682	Moiseev, Gumar	RUS	M	1965	2328	2015-07
10600698	Mokhtar, Ahmed	EGY	M	1964	2337	2016-06
14119820	Molchanov, Oleksii	UKR	M	1991	2425	2019-03
5211131	Morado, Jeth Romy	PHI	M	1999	2273	2019-09
4401450	Morales, Jhon Alexander	COL	M	1979	2422	2019-07
3507335	Moreno Del Pozo, Orlando	CUB	M	1990	2249	2017-11
2607565	Morrison, Kyle	CAN	M	1987	2257	2016-02
10602321	Mosallam, Hosam	EGY	M	1975	2228	2016-11
4401131	Mosquera, Miguel	COL	M	1979	2399	2017-01
10601031	Mousa, Ahmed	EGY	M	1972	2288	2015-10
873349	Movileanu, Daniela	ITA	F	1996	2268	2016-09
25096990	Mrudul Dehankar	IND	F	2004	2256	2019-12
675938	Msellek, Ilyass	MAR	M	1998	2420	2023-08
11603704	Muhamadejevs, Rinats	LAT	M	1984	2313	2015-07
11602295	Mustaps, Matiss	LAT	M	1990	2385	2019-06
10600850	Naby, Saiid A.	EGY	M	1967	2300	2017-04
13300393	Nadanian, Ashot	ARM	M	1972	2391	2016-08
4126173	Nadjezhdin, Dmitry	RUS	M	1969	2224	2015-07
605492	Nataf, Igor-Alexandre	FRA	M	1978	2535	2016-07
2901110	Nenkov, Ljudmil	BUL	M	1958	2258	2019-10
14107600	Nester, Ihor	UKR	M	1977	2383	2019-09
14114313	Nesteretz, Anatoliy	UKR	M	1983	2423	2017-02
904279	Nestorovic, Dejan	SRB	M	1964	2415	2015-08
937517	Nestorovic, Lazar	SRB	M	1993	2402	2017-09
12415600	Nguyen, Le Minh Phu	AUT	M	2008	2218	2024-03
12415936	Nguyen, Tuan Loc	VIE	M	1991	2218	2017-05
12990698	Niermann, Tristan	GER	M	2000	2429	2024-04
35015966	Nikhil M	IND	M	1997	2261	2024-09
11601493	Nikolajev, Denis	LAT	M	1983	2345	2017-12
903957	Nikolic, Sinisa	SRB	M	1956	2249	2015-07
2903890	Ninov, Ventsislav	BUL	M	1973	2314	2015-07
2803070	Nor, Igor	ISR	M	1974	2280	2020-03
12921530	Nothnagel, Marian Can	GER	M	2000	2434	2025-10
5216184	Nouri, Alekhine	PHI	M	2006	2296	2020-04
4125380	Novikov, Evgenij	RUS	M	1982	2276	2019-10
54117739	Nur-Mukhametova, Alisa	RUS	F	2005	2279	2021-07
24199044	Obgolts, Erik	RUS	M	2001	2455	2023-03
4114310	Obodchuk, Andrei	FID	M	1955	2402	2016-08
919500	Obradovic, Milan	SRB	M	1956	2262	2015-07
4903153	Ochirbat, Lkhagvajamts	MGL	M	2007	2300	2024-08
14110768	Okhrimenko, Sergei	UKR	M	1971	2237	2015-07
4159993	Okunev, Lev	RUS	M	1986	2214	2025-03
2300052	Olafsson, Fridrik	ISL	M	1935	2392	2015-07
922030	Olah, Ferenc	SRB	M	1955	2320	2017-10
3500799	Oliva Castaneda, Kevel	CUB	M	1994	2516	2018-06
10605770	Omar, Ayman	EGY	M	1964	2253	2019-05
8500487	Omorere, Benjamin Aruoture	NGR	M	1976	2212	2015-07
2205521	Oms Pallisse, Josep	ESP	M	1973	2444	2015-07
8503486	ONOKPITE, Kennedy	NGR	M	1987	2203	2020-03
8501254	Oragwu, Chukwunonso	NGR	M	1990	2255	2021-06
3506940	Ordaz Valdes, Lisandra Teresa	CUB	F	1988	2415	2018-06
13802240	Orozbaev, Eldiyar	KGZ	M	2006	2421	2024-11
3504301	Ortega Amarelle, Mariano	CPV	M	1981	2482	2024-01
2293137	Ortega Serra, Marc	ESP	M	1992	2352	2018-07
12993662	Ortmeier, Leonhard	GER	M	2001	2300	2020-02
1127047	Osinski, Emil	POL	M	1998	2227	2025-09
2017253	Osmonbekov, Talaibek	USA	M	1974	2209	2015-07
4402022	Ossa, Orlando	COL	M	1983	2273	2015-10
904287	Ostojic, Nikola	SRB	M	1972	2449	2017-12
5200296	Pacis, Adrian	PHI	M	1958	2254	2015-07
14118637	Padalka, Artem	POL	M	1989	2214	2021-09
16201272	Pahl, Erik	GER	M	2004	2222	2022-05
966746	Pajcin, Lav	SRB	M	2005	2300	2025-07
14505231	Paljusaj, Edmond	CRO	M	1981	2310	2015-07
2029685	Pamatmat, Jarod	USA	M	1997	2246	2015-09
30903416	Panda, Vedic	USA	M	2002	2219	2025-11
4402707	Panesso Rivera, Henry	COL	M	1988	2427	2017-07
4192672	Parshin, Nikolay	RUS	M	1963	2316	2015-07
4701178	Pasko, Llambi	ALB	M	1991	2443	2019-10
34178829	Pavlov, Mark	RUS	M	2006	2401	2022-04
932779	Pavlovic, Nenad	SRB	M	1985	2271	2015-11
24116530	Pavlovskiy, Mikhail	RUS	M	1990	2250	2015-07
919900	Peovic, Milos	SRB	M	1960	2201	2015-11
2223503	Perales Galindo, Eduard	ESP	M	1976	2210	2016-05
3514722	Perera Alfonso, Rene Humberto	CUB	M	1994	2354	2019-11
1103113	Persowski, Slawomir	POL	M	1968	2216	2015-07
2923602	Petkov, Emil	BUL	M	1972	2207	2015-07
967629	Petrovic, Aleksa	SRB	M	2005	2347	2023-11
907812	Petrovic, Dusan K	SRB	M	1958	2210	2017-10
12958883	Philipp, Mathias	GER	M	1999	2202	2024-12
2600072	Piasetski, Leon	CAN	M	1951	2331	2016-11
3500497	Pina, Ulises	FID	M	1965	2214	2017-08
13400568	Pirverdiyev, Agil	AZE	M	1996	2415	2019-12
3517276	Pomares Diaz, Manuel Alejandro	CUB	M	1996	2328	2017-06
24113522	Ponfilenok, Vladimir	RUS	M	1959	2400	2015-11
24112046	Ponomarev, Dmitry	RUS	M	1989	2423	2015-07
34112437	Popov, Maksim M.	RUS	M	1969	2262	2017-01
4119410	Popov, Valerij	RUS	M	1974	2537	2021-06
909017	Popovic, Zoran	BIH	M	1964	2328	2015-10
2096889	Posthuma, Joshua	USA	M	2000	2457	2023-04
4116011	Pozin, Sergey	RUS	M	1956	2367	2015-07
3511766	Pozo Bravo, Jiarnnes	CUB	M	1990	2236	2015-07
3507203	Pozo Vera, Sandro	CUB	M	1987	2441	2015-12
5015316	Pratik R. Shriwas	IND	M	1988	2229	2016-07
4154657	Provotorov, Ivan	RUS	M	1986	2378	2018-01
2605651	Qin, Zi Yi Joey	CAN	M	1996	2272	2015-07
5217911	Quizon, Daniel	PHI	M	2004	2499	2024-10
920533	Radanovic, Borislav	SRB	M	1973	2301	2016-10
926868	Radovanovic, Dusan	SRB	M	1979	2345	2016-11
910384	Radulovic, Dragan B	SRB	M	1957	2210	2016-11
2905701	Raev, Rostislav	BUL	M	1984	2260	2016-09
2906660	Raeva, Elitsa	BUL	F	1987	2278	2015-07
10603484	Ragheb, Malak	EGY	M	1978	2259	2019-04
14205793	Rakhmatullaev, Almas	UZB	M	2006	2426	2024-01
4700171	Rama, Lorenc	ALB	M	1964	2319	2015-07
13301233	Ramazian, Arshak	ARM	M	1968	2244	2015-07
4400127	Ramirez, Carlos	COL	M	1959	2292	2018-12
10100105	Ramos, Aristoteles	ANG	M	1967	2239	2015-07
10601902	Raslan, Moustafa	EGY	M	1969	2205	2022-01
600822	Relange, Eloi	FRA	M	1976	2464	2016-07
100242	Ricardi, Pablo	ARG	M	1962	2493	2019-10
4663802	Ries, Benjamin	GER	M	1986	2329	2021-12
4401204	Rios Parra, Mauricio	COL	M	1974	2322	2015-07
916161	Ristovski, Branislav	SRB	M	1964	2202	2015-11
22256580	Rivera Domenech, Miguel	ESP	M	1966	2203	2018-01
3800385	Robledo, Manuel	PER	M	1971	2219	2015-07
105341	Rocabado, Fernando	ARG	M	1973	2200	2015-07
3500292	Rodriguez Rivera, Pedro	CUB	M	1962	2335	2015-07
4232402	Roinos, Ilias	GRE	M	1997	2234	2018-03
10607447	Roshdy, Mahmoud	EGY	M	1989	2210	2018-08
2214199	Ruiz Mata, Oscar	ESP	M	1971	2350	2018-05
3510956	Ruiz Ponce, Fabio Luis	CUB	M	1972	2239	2016-03
4400372	Ruiz, Alciguel	COL	M	1953	2211	2015-07
14133040	Rytenko, Vsevolod	UKR	M	1993	2403	2019-11
45095248	Sahithi Varshini M	IND	F	2007	2312	2022-04
5028280	Sai Krishna G V	CAN	M	1996	2421	2025-10
10600442	Salem, Zahed	EGY	M	1954	2201	2015-07
32086857	Sama Salinas, Hector	ESP	M	2002	2350	2022-04
3906680	Sanchez Alvares, Kelvin Antonio	VEN	M	1992	2318	2017-11
4403304	Sanchez, Sebastian Felipe	COL	M	1989	2450	2021-11
4401174	Sanchez, Victor Hugo	COL	M	1965	2302	2016-04
4608011	Sandkamp, Ralph	GER	M	1960	2313	2017-10
3201805	Sandler, Leonid	AUS	M	1962	2228	2015-07
2216060	Sanglas Clariana, Josep	ESP	M	1965	2271	2022-10
2102404	Santa Cruz, Arthur	BRA	M	1982	2227	2015-07
32004346	Santamaria Fernandez, Guillermo	ESP	M	1998	2282	2025-04
2200147	Sanz Alonso, Francisco Javier	ESP	M	1952	2372	2015-07
4701968	Saraci, Korab	KOS	M	2003	2287	2022-07
13303210	Sargissyan, Sargis	ARM	M	1990	2363	2016-07
2604213	Sarwer, Jeff	FIN	M	1978	2344	2015-07
2010623	Saulespurens, Valdis	USA	M	1974	2310	2015-07
4660900	Schmidt, Walter	GER	M	1966	2240	2015-07
6303293	Secer, Ata	TUR	M	1983	2360	2019-08
4641175	Seidens, Udo	GER	M	1960	2245	2016-11
4700031	Seitaj, Ilir	ALB	M	1957	2374	2016-10
4115791	Sergienko, Sergey	RUS	M	1965	2368	2016-11
14113759	Serodedenko, Dmitry	UKR	M	1989	2312	2016-03
22276084	Serra Canals, Oriol	ESP	M	1999	2254	2017-09
4173775	Seryogin, Peter V	RUS	M	1984	2308	2015-07
5208971	Sevillano, Rhenzi Kyle	PHI	M	1999	2220	2019-10
14121565	Shankovskyi, Andrii	UKR	M	1987	2406	2020-04
4175719	Shelk, Alexander	RUS	M	1954	2309	2017-01
24104345	Shinchikhin, Alexey	RUS	M	1985	2236	2015-07
4196163	Shirokovsky, Alexander	RUS	M	1971	2342	2018-02
24120146	Shornikov, Ivan	RUS	M	1984	2293	2015-07
4103351	Shtyrenkov, Veniamen	RUS	M	1958	2294	2016-07
2901692	Shukin, Emil	BUL	M	1966	2231	2016-07
11600187	Shulman, Vladlen	LAT	M	1962	2265	2015-07
34135542	Shuranov, Vladimir	RUS	M	1985	2236	2015-07
5818320	Siddharth, Jagadeesh	SGP	M	2007	2516	2024-07
13513656	Silich, Yahor	POL	M	2006	2330	2020-03
4182499	Simakov, Vladislav	RUS	M	1987	2205	2015-09
909050	Sirotanovic, Obrad	SRB	M	1958	2215	2017-04
14403854	Sitnic, Adnan	BIH	M	1992	2247	2016-09
4131967	Siuniakov, Igor	RUS	M	1954	2302	2018-01
4183339	Sivtsev, Innokenty	RUS	M	1970	2213	2015-07
11602260	Amerika, Katrina	LAT	F	1991	2227	2019-11
14632756	Skrbec, Leon	SLO	M	2007	2301	2025-06
2901528	Slavov, Dimitar	BUL	M	1959	2202	2016-07
44172699	Smirnov, Anton	RUS	M	2006	2396	2021-08
24177890	Sobina, Pavel	RUS	M	1998	2294	2017-10
7602421	Sohib, Okla	SYR	M	1982	2205	2016-10
14400030	Sokolov, Ivan	NED	M	1968	2642	2016-07
13701142	Soltanov, Serik	KAZ	M	1970	2293	2015-07
3507475	Soto Hernandez, Henry	CUB	M	1987	2496	2022-05
4130715	Sotsky, Alexander	ISR	M	1967	2363	2015-07
101966	Spangenberg, Hugo	ARG	M	1975	2469	2019-09
13902784	Spinu, Evgeny	MDA	M	1952	2210	2015-07
45030081	Sriansh Das	IND	M	2009	2340	2025-07
923460	Stajic, Petar	SRB	M	1979	2214	2015-11
2902850	Stavrev, Nikolai	BUL	M	1972	2361	2015-07
2900319	Stefanov, Krasimir	BUL	M	1960	2378	2018-07
11601078	Stepanov, Timofej	LAT	M	1980	2292	2016-11
2901404	Stoinev, Metodi	BUL	M	1959	2246	2016-03
916471	Stojkovic, Miroljub	SRB	M	1967	2249	2016-11
1113569	Stoma, Pawel	POL	M	1983	2365	2015-10
810975	Stroppa, Daniel	SUI	M	1978	2224	2018-06
4129903	Sudakova, Irina	RUS	F	1982	2356	2015-07
3300234	Sustach, Marcos	BOL	M	1968	2214	2015-07
4135156	Suvorov, Sergei	RUS	M	1972	2311	2016-05
1184989	Szpar, Milosz	POL	M	2002	2509	2024-05
10600701	Tahan, Sabry	EGY	M	1959	2217	2016-05
2904004	Tashkov, Rumen	BUL	M	1962	2227	2015-08
34561188	Taspinar, Yanki	TUR	M	2007	2360	2025-08
12919098	Terhuven, Patrick	GER	M	1997	2215	2021-07
2400081	Thomson, Craig S M	SCO	M	1963	2301	2015-07
24114928	Tilicheev, Viacheslav	SRB	M	1994	2540	2019-03
13304402	Tiraturyan, David	ARM	M	1991	2320	2017-04
4189965	Tischenko, Yaroslav	RUS	M	1987	2210	2015-07
14102137	Tisevich, Roman	UKR	M	1979	2371	2016-07
931284	Titov, Ivan	SRB	M	1984	2314	2017-10
13708139	Tileubay, Nurlan	KAZ	M	1976	2233	2018-03
2906350	Todorov, Momchil	BUL	M	1982	2339	2015-09
4149041	Tokarev, Ilya	RUS	M	1982	2336	2017-10
2901722	Tonchev, Miroslav	BUL	M	1951	2249	2015-07
2900491	Tonkov, Boyan	BUL	M	1971	2274	2019-08
4625072	Torres-Kuckel, Rafael	GER	M	1970	2243	2015-07
937002	Tovilovic, Milomir	SRB	M	1971	2334	2024-07
12407925	Tran, Dang Minh Quang	VIE	M	2005	2311	2024-04
2257459	Trepat Herranz, Joan	ESP	M	1986	2409	2020-01
923168	Trifunovic, Bogdan	SRB	M	1969	2216	2015-07
903701	Trifunovic, Miroljub	SRB	M	1948	2269	2016-11
13603434	Tsatsalashvili, Keti	GEO	F	1992	2372	2019-07
4169620	Tsiss, Alexander	RUS	M	1956	2291	2017-02
14108097	Tverdohlebov, Viktor	UKR	M	1951	2379	2015-07
4901550	Ulziibayar, Boldbaatar	MGL	M	1992	2216	2015-07
4903188	Ulziikhishigjargal, Ochirkhuyag	MGL	F	2002	2238	2019-08
3916537	Useche Moreno, Luis Rafael	VEN	M	1962	2205	2015-10
910201	Vajdic, Nikola	SRB	M	1959	2272	2016-07
11601450	Valeinis, Janis	LAT	M	1978	2227	2017-05
4199251	Valov, Ilya	RUS	M	1980	2228	2015-07
13303562	Vardanian, Haik G.	ARM	M	1993	2393	2017-10
24149942	Varezhkin, Viktor	RUS	M	1957	2267	2015-07
5039681	Varun, V	IND	M	1997	2295	2015-09
1200321	Vasilescu, Lucian-Mihail	ROU	M	1962	2306	2015-11
2903628	Vasilev, Milen	BUL	M	1978	2466	2015-07
14627671	Vaupot, Luka	SLO	M	2005	2216	2023-11
54178894	Vegera, Vladimir	RUS	M	1955	2510	2015-07
2903210	Velcheva, Maria	BUL	F	1976	2233	2016-07
3500462	Velez Betancourt, Nestor Tomas	CUB	M	1955	2243	2015-07
2900149	Velikov, Petar	BUL	M	1951	2410	2015-07
54178908	Viktorov, Alexandr G	RUS	M	1949	2510	2015-07
22237470	Villasenor Rubio, Emilio Jose	ESP	M	1995	2253	2017-09
917362	Vincilov, Dusan	SRB	M	1967	2277	2015-11
628549	Vitoux, Colomban	FRA	M	1985	2401	2015-07
2908743	Vlashki, Nino	BUL	M	1989	2258	2015-11
12411396	Vo, Pham Thien Phuc	VIE	M	2006	2241	2022-10
4629434	Vogt, Andreas, Prof. Dr.	GER	M	1961	2313	2019-12
902993	Vojinovic, Goran	SRB	M	1963	2457	2016-05
2009927	Von Krogh, Christopher	USA	M	1975	2223	2015-07
10604561	Wageih, Kareim	EGY	M	1992	2433	2020-10
30908124	Wang, Jason	USA	M	2006	2453	2023-12
30911370	Wang, Justin	USA	M	2005	2529	2025-04
14103494	Wassin, Sergej	UKR	M	1957	2303	2017-07
1100882	Wielecki, Zygmunt	POL	M	1953	2296	2015-07
1302612	Wolff, Armel-David	SUI	M	1973	2211	2025-10
12939528	Wuebker, Paul-Luca	GER	M	2001	2280	2025-01
4627733	Xheladini, Mahmut	KOS	M	1955	2219	2015-10
3506134	Yanes Canizares, Alejandro	CUB	M	1984	2409	2023-02
30908485	Yang, Kevin	USA	M	2003	2279	2020-02
16300440	Yang, Ching Wei Austin	TPE	M	1998	2220	2016-11
14114496	Yarmonov, Igor	SUI	M	1967	2398	2016-08
10600116	Yasseen, Aly	EGY	M	1950	2317	2015-08
13303082	Yeghiazaryan, Armenak	ARM	M	1989	2387	2024-07
34507400	Yildiz, Talat	TUR	M	2002	2239	2025-10
2907445	Yordanov, Nikolay Plamenov	BUL	M	1986	2290	2015-07
7105347	Taher, Yoseph Theolifus	INA	M	1999	2469	2019-09
10600353	Yousry, Mohamed	EGY	M	1960	2267	2016-04
10604731	Zakaria, Esam	EGY	M	1962	2296	2018-04
13700430	Zakharov, Valentin	KAZ	M	1949	2356	2015-07
1126733	Zapolski, Krzysztof	POL	M	1990	2224	2015-07
14110148	Zavgorodniy, Sergiy	UKR	M	1987	2432	2018-04
4144473	Zhadanov, Vasili B.	RUS	M	1981	2342	2016-02
54178916	Zhuravlev, Andrey N	RUS	M	1963	2470	2015-07
11600055	Zhuravliov, Valerij	LAT	M	1938	2365	2015-07
909408	Zolotic, Zoran	SRB	M	1963	2259	2015-11
8610959	Zou, Chen	CHN	M	2001	2462	2019-09
14101360	Zsiltzova-Lisenko, Lubov	UKR	F	1956	2227	2015-09
11603801	Zuckovs, Aleksejs	LAT	M	1960	2335	2019-11
12801585	Zujev, Oleg	LTU	M	1979	2391	2018-02
2208628	Zurano Lopez, Pedro	ESP	M	1977	2319	2016-07
14602814	Zvan, Ziga	SLO	M	1981	2320	2016-01
25014510	Aakanksha Hagawane	IND	F	2000	2334	2017-06
11202270	Adnan, Habib	CAN	M	2001	2210	2019-09
12509914	Aghaei, Alireza	IRI	M	1996	2265	2018-01
119300	Aguinaga, Maximiliano	ARG	M	1990	2241	2022-01
8500240	AIKHOJE, Odion	NGR	M	1971	2280	2025-10
5040299	Akash G	IND	M	1996	2495	2020-04
4195086	Alachihin, Vladimir	RUS	M	1992	2322	2020-04
801178	Albano, Marco	ITA	M	1947	2303	2015-08
2209756	Alcazar Jimenez, Jesus Alberto	ESP	M	1984	2203	2018-12
3518779	Alegre Leyva, Alejandro	CUB	M	1998	2303	2015-11
14200325	Alibaev, Akbar	UZB	M	1974	2295	2015-08
3825094	Alvarado Zamora, Albert	PER	M	2005	2208	2025-03
1700014	Andersson, Ulf	SWE	M	1951	2530	2018-04
1334069	Angst, Oliver	SUI	M	2002	2229	2022-10
35076060	Aniruddh Chatterjee	IND	M	2005	2205	2022-05
4155181	Anoshkin, Alexander A.	RUS	M	1984	2354	2016-11
3513335	Antunez Soler, Luis	CUB	M	1993	2200	2023-03
6416896	Araujo Sanchez, Josue	DOM	M	2001	2344	2021-10
13700049	Asanov, Bolat	KAZ	M	1961	2404	2015-08
13401734	Asgarov, Mushfig	AZE	M	1988	2261	2016-07
44150768	Aukhatov, Roman	RUS	M	2001	2384	2019-09
45018340	Avinash Ramesh	IND	M	2004	2424	2021-10
391930	Babula, Vlastimil	CZE	M	2006	2363	2024-03
5029961	Badrinath, S.	IND	M	1998	2200	2025-09
2297914	Balague Camps, Marc	ESP	M	1995	2227	2025-04
2297620	Ballester Llagaria, Luis Eduardo	ESP	M	1996	2335	2020-03
4202031	Banikas, Hristos	GRE	M	1978	2622	2015-09
8605750	Bao, Qilin	CHN	M	1993	2436	2018-03
14304600	Barrish, Daniel	RSA	M	2000	2363	2019-09
1137000	Bednarczyk, Damian	POL	M	1994	2258	2022-06
4607856	Beilfuss, Wilfried, Dr.	GER	M	1954	2205	2020-03
14306484	Bhawoodien, Mohamed Ozayr	RSA	M	1994	2205	2024-11
4603648	Biebinger, Gerhard	GER	M	1938	2288	2017-08
1000217	Blees, Albert	NED	M	1962	2404	2016-04
940968	Bojanic, Bratislav	SRB	M	1970	2256	2015-11
12510084	Bolourchifard, Farzad	IRI	M	1996	2314	2017-05
903540	Bondarets, Vadim	UKR	M	1968	2303	2015-08
4120930	Borisenko, Andrei	RUS	M	1963	2414	2015-08
14102811	Borovikov, Vladislav	UKR	M	1973	2568	2015-08
4200446	Botsari, Anna-Maria	GRE	F	1972	2346	2015-12
3510557	Boudy Bueno, Julio Leonardo	FID	M	1951	2280	2015-08
2106752	Bouwman, Marcelo Wanderley	BRA	M	1969	2255	2019-05
4103920	Brodsky, Igor	RUS	M	1957	2377	2015-08
1122690	Bronowicki, Mateusz	POL	M	1989	2288	2017-10
14107945	Budnikov, Oleg	UKR	M	1979	2441	2017-09
34138932	Bukatin, Arseny	RUS	M	2004	2237	2021-06
2007029	Busygin, Stanislav	USA	M	1974	2213	2018-01
900249	Cabrilo, Goran	SRB	M	1958	2420	2015-08
4444710	Campos Gomez, Manuel	COL	M	2007	2362	2025-04
3400034	Campos Moreno, Javier B.	CHI	M	1959	2430	2018-05
3504808	Cantillo Barroso, Rafael	CUB	M	1964	2234	2018-01
2825380	Carlo, Emanuele	ITA	M	2003	2363	2024-04
907235	Carnic, Srdjan	SRB	M	1962	2322	2016-08
3618986	Carrasco Jacome, Bryan	ECU	M	1997	2211	2023-02
6500625	Carvajal Gorgona, Jonathan	CRC	M	1986	2226	2016-12
32009925	Castillo Dalmau, Albert	ESP	M	2001	2342	2024-03
14300249	Cawdery, Daniel	RSA	M	1982	2449	2017-08
8600767	Chen, Fan	CHN	M	1971	2398	2018-01
8614733	Chen, Qi b	CHN	M	2000	2496	2024-10
1330667	Chennaoui, Yasin	SUI	M	2003	2233	2025-05
14105551	Cherednichenko, Svetlana	UKR	F	1984	2232	2015-08
24143219	Kareva, Natalia	RUS	F	1994	2207	2017-12
8706050	Musonda Chola	ZAM	M	2000	2230	2020-04
7402074	Christie, Joshua	JAM	M	2001	2294	2022-09
8610061	Chu, Jiamin	CHN	M	1993	2211	2025-01
2021641	Chua, Alexander	USA	M	1988	2332	2018-08
8700117	Chumfwa, Stanley	ZAM	M	1976	2317	2019-08
302686	Cizinsky, Petr	CZE	M	1995	2208	2023-02
422509	Claridge-Hansen, William	ENG	M	1999	2389	2025-09
2281015	Coll Ortega, Jordi	ESP	M	1993	2297	2017-05
104388	Converset, Juan Jose	ARG	M	1977	2272	2016-10
2260492	Corbalan Gomez, Juan Jose	ESP	M	1983	2292	2016-08
1104454	Dabrowska, Krystyna	POL	F	1973	2228	2015-08
1526626	Dahl, Max	NOR	M	2005	2222	2023-10
36093270	Dalaud, Dorian	FRA	M	2003	2359	2024-09
12507741	Dalir, Alireza	IRI	M	1993	2316	2015-10
1039709	Damen, Jip	NED	M	1997	2325	2025-11
2900114	Danailov, Silvio	BUL	M	1961	2448	2015-08
788376	Daroczi, Donat	HUN	M	2005	2256	2023-02
6300014	Dastan, Muhammed Batuhan	TUR	M	1997	2582	2019-08
13309315	Davtyan, Arsen	ARM	M	2006	2450	2025-10
14300028	De Villiers, Charles	RSA	M	1953	2251	2015-10
2056267	Denton, Bradley	USA	M	1986	2286	2015-08
1102753	Deszczynski, Adam	POL	M	1970	2380	2016-08
929239	Dimitrijevic, Aleksandra	ITA	F	1986	2262	2016-10
3517462	Docampo Beltran, Dexter	CUB	M	1999	2412	2016-07
2000709	Donaldson, John	USA	M	1958	2416	2021-11
4160100	Dudin, Denis	RUS	M	1981	2228	2018-11
4180984	Dzhangobegov, Vladimir	RUS	M	1988	2315	2016-03
21835829	Dziewonski, Dariusz	POL	M	2007	2316	2024-02
2101068	Elci, Pereira Diniz	BRA	M	1959	2306	2015-11
4162021	Eliseev, Mikhail	RUS	M	1979	2267	2015-08
12908282	Engers, Felix	GER	M	1994	2222	2024-04
6104428	Espinoza Solano, Jose Nahum	NCA	M	2003	2200	2023-12
2803038	Faerman, Igor	ISR	M	1960	2297	2015-08
8604924	Fan, Huifeng	CHN	M	1997	2250	2016-09
8604746	Fang, Yan	CHN	M	1996	2447	2017-01
4190360	Fatianova, Tatiana	RUS	F	1984	2238	2015-08
24179930	Fedotov, Alexey	RUS	M	1996	2207	2022-01
36051454	Ferey, Antonin	FRA	M	2003	2263	2025-11
391980	Fizer, Marek	CZE	M	2008	2262	2024-08
391476	Flajsman, Pavel	CZE	M	2002	2269	2023-01
1117548	Flak, Pawel	POL	M	1982	2223	2015-08
6400485	Flaquer Eusebio, Luis Maria	DOM	M	1986	2255	2015-08
12922293	Florstedt, Johannes	GER	M	1996	2415	2025-11
1200143	Foisor, Ovidiu-Doru	ROU	M	1959	2361	2015-08
4142411	Fominykh, Maria	RUS	F	1987	2307	2017-05
1124285	Fraczek, Daniel	POL	M	1986	2402	2018-04
34135453	Frizyuk, Alexey	RUS	M	1941	2241	2015-08
13601172	Gabrichidze, Roland	GEO	M	1974	2345	2015-08
12990710	Garbuz, Vitaliy	GER	M	2002	2243	2025-07
2201160	Garcia Albarracin, Francisco D	ESP	M	1965	2362	2015-08
24543241	Garcia Jimenez, Santiago	ESP	M	2001	2282	2025-11
4400020	Garcia, Gildardo	COL	M	1954	2398	2015-08
26010208	Gautier, Selvan	FRA	M	1998	2248	2025-10
14141434	Gayun, Dmytro	UKR	M	2002	2308	2018-12
15002420	Gecovski, Goce	MKD	M	1965	2215	2023-08
2616840	Gedajlovic, Max	CAN	M	2001	2436	2023-01
605000	Gerard, Nicolas	FRA	M	1972	2236	2015-08
4652010	Giesen, Dieter	GER	M	1950	2219	2015-10
3201970	Goldenberg, Igor	AUS	M	1969	2365	2017-09
8700630	Gondwe, Kondwani Maxwell	ZAM	M	1989	2216	2015-08
3522814	Gonzalez Gomez, Jorge Jose	CUB	M	1967	2219	2015-08
4430050	Gonzalez Parejo, Ramon Junior	COL	M	1990	2244	2020-01
2212420	Gonzalez Trigal, Jose Luis	ESP	M	1988	2401	2018-01
2821273	Gorshtein, Asaf	ISR	M	2004	2243	2020-03
1122517	Grabowski, Pawel	POL	M	1983	2330	2020-04
2609835	Graif, William	CAN	M	1999	2335	2022-02
14117509	Grebeniuk, Semen	UKR	M	1984	2346	2019-09
14102188	Gritsak, Orest	UKR	M	1973	2498	2016-10
21835845	Grot, Blazej	POL	M	2008	2217	2025-05
100277	Grynszpan, Mariano	ARG	M	1968	2400	2015-08
8614954	Gu, Jiazhen	CHN	M	2004	2299	2024-12
2243695	Gutierrez Valero, Mario	ESP	M	1996	2280	2016-04
12500011	Harandi, Khosro	IRI	M	1950	2366	2015-08
2028140	Harper, Warren	USA	M	1991	2368	2025-11
501417	Hartikainen, Markku	FIN	M	1973	2301	2016-10
3502953	Hechavarria Puga, Ernesto	CUB	M	1992	2221	2016-04
3900452	Hernandez Jimenez, Alexander Andres	VEN	M	1976	2302	2015-08
2200376	Hernando Pertierra, Jose C.	ESP	M	1952	2385	2015-08
2822776	Hoffmann, Yair	ISR	M	2005	2364	2021-09
12505463	Honari, Keihan	IRI	M	1980	2303	2024-05
8615446	Hu,Zhiheng	CHN	M	1998	2310	2020-03
8610126	Huang, Mingqi	CHN	M	2000	2227	2025-09
8610134	Huang, Renjie	CHN	M	2004	2513	2025-11
